gia_ban_trieu,dien_tich_m2,price_per_m2,width,n_bedroom,n_toilet,house_type,legal_status,quan,phuong,cluster_km,cluster_gmm,PCA1,PCA2,segment_name
13900.0,80.1,173.5330836454432,4.45,4,6,1,0,1,7,1,1,2.6129273510639712,0.04534108060741975,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3850.0,29.0,132.75862068965517,4.7,2,2,1,1,1,21,0,1,-1.5443120832546335,0.5236742876063051,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4190.0,35.0,119.71428571428571,3.5,3,2,1,1,1,7,0,1,-1.2115953930131524,-0.2573748789404445,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4090.0,22.0,185.9090909090909,4.5,3,3,1,0,1,7,0,1,-0.997959381082802,1.2563355948065238,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
19100.0,107.0,178.50467289719626,3.8,9,6,2,1,1,7,1,0,6.0940079338705155,-0.18358248693551626,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6580.0,44.0,149.54545454545453,4.0,4,5,1,1,1,5,0,1,0.33017281347048055,0.008449072834301852,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7900.0,90.0,87.77777777777777,5.0,4,4,1,0,1,5,1,1,1.116886221218942,-1.4890925687148235,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6590.0,40.0,164.75,4.0,4,3,1,0,1,7,0,1,0.004418724521789337,0.567857517857625,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4799.0,68.0,70.57352941176471,4.2,4,2,1,0,1,4,0,1,-0.277360091774358,-1.4135533552624697,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8600.0,49.2,174.79674796747966,4.1,4,5,2,1,1,9,1,0,1.5037579284283553,1.1604696211191836,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8498.0,90.0,94.42222222222222,5.0,4,4,1,1,1,7,1,1,1.1806086678859502,-1.6501141123796081,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8000.0,60.0,133.33333333333334,5.2,5,5,1,1,1,4,1,1,1.1223108882914068,-0.6108002662345372,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8400.0,68.0,123.52941176470588,4.0,4,5,1,1,1,8,1,1,1.0352653879756717,-0.728411695648692,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3300.0,32.0,103.125,3.5,2,2,1,1,1,7,0,1,-1.7770725478197864,-0.37301425432208957,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5100.0,51.0,100.0,4.3,3,2,2,1,1,22,0,0,-0.08177415493397651,0.4140897860979723,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,130.0,103.84615384615384,6.0,7,6,1,1,1,22,1,1,4.231148289476521,-1.8945546697741389,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4680.0,36.0,130.0,8.0,3,2,1,1,1,3,0,1,-1.103027118794236,-0.2711789280350674,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8700.0,60.0,145.0,4.0,5,5,1,1,1,5,1,1,1.2841179276724024,-0.4193246607149455,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7700.0,50.0,154.0,4.0,4,4,1,1,1,4,0,1,0.44744425375712504,-0.13343445975239981,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5900.0,56.0,105.35714285714286,4.0,2,2,1,1,1,3,0,1,-0.9002561359210064,-0.9503789122405041,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5600.0,66.0,84.84848484848484,4.0,4,0,1,1,1,7,0,1,-0.5730766471548171,-1.502207446331327,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4190.0,35.0,119.71428571428571,4.0,3,2,1,1,1,7,0,1,-1.2112796800546912,-0.25814084633390855,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9980.0,43.0,232.09302325581396,3.3,4,4,2,1,1,25,1,0,1.723584349008085,2.5093027208910943,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3750.0,33.0,113.63636363636364,3.0,2,2,1,1,1,7,0,1,-1.6486208531609354,-0.250693291435197,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8800.0,52.0,169.23076923076923,8.3,5,6,1,1,1,2,1,1,1.3996953464049489,0.018561839744882236,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7500.0,46.0,163.04347826086956,4.2,1,1,2,1,1,4,0,0,-0.5046533471133045,0.8457348707464983,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7700.0,50.0,154.0,4.0,4,4,1,1,1,4,0,1,0.44744425375712504,-0.13343445975239981,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
13500.0,90.0,150.0,5.0,5,5,2,1,1,20,1,0,3.416798894538946,0.30958198541665033,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6480.0,50.0,129.6,4.1,3,2,1,1,1,4,0,1,-0.5278537891141064,-0.5186760298552843,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7699.0,50.0,153.98,4.0,4,5,1,0,1,4,1,1,0.7134056271523741,0.232294049093528,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4190.0,24.0,174.58333333333334,5.0,3,3,1,1,1,7,0,1,-1.051676012246212,0.7491808279083082,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4000.0,30.0,133.33333333333334,5.0,2,2,1,1,1,21,0,1,-1.497833522593586,0.5109994795028382,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2750.0,15.0,183.33333333333334,4.0,2,0,1,1,1,20,0,1,-2.2297813431010747,1.3481479499815174,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6390.0,58.0,110.17241379310344,4.0,5,5,1,1,1,5,1,1,0.7450170489977025,-0.8516511704754383,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7250.0,60.0,120.83333333333333,4.0,4,4,1,1,1,7,0,1,0.47879558438419667,-0.6878973165654182,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7800.0,96.0,81.25,4.0,4,5,1,1,1,6,1,1,1.3216357858921315,-1.9293553762017563,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7450.0,40.0,186.25,4.0,2,0,2,0,1,20,0,0,-0.2534836093958497,1.9960902495746724,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7900.0,80.0,98.75,8.0,2,2,2,1,1,5,0,0,0.5164724946372428,-0.6763830268523789,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
14000.0,101.6,137.7952755905512,4.46,5,5,1,1,1,25,1,1,3.096864317083805,-0.7191022999301546,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
7450.0,39.2,190.05102040816325,5.0,2,3,1,1,1,20,0,1,-0.3719435791534185,1.1127351685410178,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9400.0,40.0,235.0,4.0,3,4,1,1,1,20,1,1,0.6137160938488957,1.7086562862253722,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8800.0,81.0,108.64197530864197,4.0,4,3,1,1,1,25,1,1,1.0408778798314287,-0.7602084695392679,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9300.0,50.0,186.0,4.0,4,6,0,1,1,9,1,0,0.6192722028237448,-0.2292047566414042,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6990.0,53.0,131.88679245283018,4.0,5,5,1,1,1,10,1,1,0.8561187966181224,-0.3005189736059406,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9000.0,60.0,150.0,4.0,5,5,1,1,1,7,1,1,1.36519622388746,-0.288713995128395,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
14990.0,100.0,149.9,5.0,10,6,2,1,1,6,1,0,5.474467382748731,-0.5179087419354651,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3550.0,42.0,84.52380952380952,3.5,2,2,1,1,1,7,0,1,-1.6028466423893306,-0.8246987137929629,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3980.0,26.5,150.18867924528303,5.0,2,2,1,1,1,4,0,1,-1.6375163448841332,0.27378208543226334,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5600.0,36.0,155.55555555555554,4.0,4,0,1,1,1,22,0,1,-0.812713851924164,0.5254491156627048,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7250.0,45.0,161.11111111111111,4.0,3,4,1,1,1,9,0,1,0.030226926898893263,0.2668408080289062,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6000.0,40.0,150.0,4.0,4,5,1,1,1,22,0,1,0.2806678269608958,0.6279052815613617,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4650.0,44.0,105.68181818181819,4.0,2,0,1,1,1,4,0,1,-1.7195847516070037,-0.7768301193218395,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4000.0,36.0,111.11111111111111,4.0,3,0,1,1,1,25,0,1,-1.5079477857310755,0.06824224524438649,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7999.0,50.0,159.98,3.7,5,0,1,1,1,6,0,1,0.06228562988049999,-0.24262275826811514,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8800.0,82.0,107.3170731707317,4.0,4,0,1,1,1,25,0,1,0.4755172023325693,-0.952469032409631,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6950.0,60.0,115.83333333333333,4.0,5,0,1,1,1,4,0,1,-0.0785816554579225,-1.103252380141321,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5986.0,36.9,162.22222222222223,3.05,3,2,1,0,1,9,0,1,-0.6490708525941782,0.6559511455527234,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
11000.0,126.0,87.3015873015873,6.0,6,0,2,1,1,2,1,0,2.6936434015635977,-2.1424362336945433,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5550.0,71.0,78.16901408450704,3.5,1,1,2,1,1,2,0,0,-0.6406946389662118,-0.8665739564323574,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4880.0,35.0,139.42857142857142,3.2,2,2,1,0,1,9,0,1,-1.2496346487971095,0.4340168866790279,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8680.0,48.0,180.83333333333334,4.1,4,3,1,1,1,4,0,1,0.46692252662401224,0.2176464339774208,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2450.0,22.0,111.36363636363636,3.0,1,2,1,1,1,27,0,1,-2.245415325677039,0.6146942635062385,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4250.0,21.0,202.38095238095238,3.5,2,3,1,1,1,8,0,1,-1.30799477151948,1.2634618906583779,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8000.0,54.0,148.14814814814815,4.5,4,5,1,1,1,9,1,1,0.7859298052150495,-0.0846026178390011,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6580.0,45.0,146.22222222222223,4.0,4,5,1,1,1,5,0,1,0.3386743863335517,-0.056351169422337644,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
15500.0,110.0,140.9090909090909,5.0,6,6,2,0,1,25,1,0,4.715274302230662,0.2620468920341956,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8800.0,80.0,110.0,4.0,4,4,1,1,1,25,1,1,1.2194746193991215,-0.6702771704665704,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6600.0,55.0,120.0,4.3,2,2,1,1,1,4,0,1,-0.7471226108391443,-0.7010373851297067,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8500.0,60.0,141.66666666666666,4.1,3,4,1,1,1,27,1,1,0.596676422519381,0.2702587120487345,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
2100.0,40.0,52.5,4.0,5,0,1,3,1,4,0,1,-1.6280669819021338,-2.187014836460697,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8700.0,57.0,152.6315789473684,4.0,4,3,1,1,1,20,1,1,0.6683924953367398,0.1598209539485954,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
9600.0,75.0,128.0,5.0,6,5,1,1,1,7,1,1,1.9887267639651782,-0.9359662952542606,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
3150.0,25.7,122.56809338521401,3.82,2,2,1,1,1,3,0,1,-1.889501536425357,-0.1113084030219991,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3880.0,32.0,121.25,4.0,2,2,1,1,1,7,0,1,-1.6208003253399692,-0.1296646713939441,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4380.0,44.0,99.54545454545455,4.0,2,0,1,0,1,5,0,1,-1.7047468382082498,-0.5137175059171485,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8500.0,79.0,107.59493670886076,5.0,4,4,1,1,1,7,1,1,1.0120266810450984,-1.2496953330608254,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8000.0,80.0,100.0,5.0,4,4,1,1,1,7,1,1,0.9226931241576098,-1.3732619680595977,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6200.0,40.0,155.0,4.0,4,0,1,0,1,2,0,1,-0.7091918672220989,0.12513467169881543,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5500.0,62.0,88.70967741935483,4.0,3,2,1,1,1,9,0,1,-0.5576212256746494,-1.1559830252296226,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5900.0,50.0,118.0,5.4,3,2,1,1,1,23,0,1,-0.5240194284882178,-0.08107447573323054,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3880.0,26.0,149.23076923076923,3.2,2,2,1,1,1,25,0,1,-1.5157145813272213,0.9329328398957043,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6790.0,54.0,125.74074074074075,4.7,3,4,1,1,1,3,0,1,-0.03131977607224237,-0.5803365745892334,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8200.0,60.0,136.66666666666666,4.0,4,0,1,1,1,5,0,1,-0.09869328892973667,-0.7414789169412364,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5100.0,64.0,79.6875,4.5,3,2,1,0,1,25,0,1,-0.4263019084070911,-0.5024872051172,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5360.0,44.0,121.81818181818181,4.4,2,2,1,1,1,3,0,1,-1.1683212491553194,-0.4880787574187922,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5950.0,39.0,152.56410256410257,3.7,2,2,1,0,1,21,0,1,-0.863088047176427,0.9075209334442458,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
10300.0,90.0,114.44444444444444,6.0,6,0,1,0,1,8,1,1,1.4644387800910736,-1.3331782373234553,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8000.0,79.0,101.26582278481013,4.0,4,0,1,1,1,7,0,1,0.1331842566229451,-1.5399599738953689,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4950.0,40.0,123.75,4.0,4,3,1,0,1,7,0,1,-0.4035093297938642,0.014537965290401375,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
12500.0,78.0,160.25641025641025,4.0,6,4,1,1,1,27,1,1,2.589067650028444,0.021688397187154453,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5000.0,40.0,125.0,4.0,2,0,1,1,1,5,0,1,-1.6680600809358017,-0.4045481920670011,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7999.0,50.0,159.98,3.7,5,0,1,1,1,6,0,1,0.06228562988049999,-0.24262275826811514,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8800.0,56.6,155.47703180212014,4.0,5,0,1,1,1,7,0,1,0.3167161801735523,-0.4037818206583518,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3490.0,44.9,77.728285077951,4.3,4,4,1,1,1,7,0,1,-0.5823355770458747,-0.9689186955146476,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2950.0,24.0,122.91666666666667,6.5,2,2,2,1,1,4,0,0,-1.3221986673989214,0.743115304452595,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3980.0,40.0,99.5,5.6,3,2,2,1,1,25,0,0,-0.46047808409228813,0.7202333835821773,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3300.0,21.56,153.06122448979593,3.7,3,3,1,1,1,3,0,1,-1.3474543565629842,0.3848152423497065,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2800.0,22.0,127.27272727272727,4.0,2,0,1,1,1,3,0,1,-2.391035969874344,-0.07720183390242324,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5350.0,48.4,110.53719008264463,3.2,3,2,1,1,1,7,0,1,-0.7888392893042833,-0.6489749419062188,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
9700.0,60.0,161.66666666666666,5.0,5,0,1,1,1,20,0,1,0.6483287962354969,0.01922134220724765,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7890.0,70.0,112.71428571428571,4.0,4,5,1,1,1,5,1,1,0.9313061543874958,-1.0096257366862074,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5350.0,48.4,110.53719008264463,4.0,3,2,1,1,1,7,0,1,-0.7883341485707454,-0.6502004897357613,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2750.0,16.0,171.875,3.5,2,0,1,1,1,20,0,1,-2.2478281449046444,1.175430145963519,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
18900.0,141.0,134.04255319148936,4.0,10,6,2,1,1,2,1,0,6.838944787422893,-1.6770441339974498,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
11990.0,110.0,109.0,5.0,4,0,1,1,1,2,1,1,1.3890113693062287,-2.2140799431982288,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6449.0,76.0,84.85526315789474,5.1,3,3,1,1,1,5,0,1,0.02363728403667064,-1.565775959053709,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3390.0,18.6,182.25806451612902,3.5,2,2,1,1,1,20,0,1,-1.6699123172274528,1.3660438849503322,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5000.0,62.0,80.64516129032258,3.3,2,2,1,1,1,8,0,1,-0.9800901792457763,-1.2479407567567553,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6700.0,62.0,108.06451612903226,6.1,3,0,1,1,1,20,0,1,-0.59915488122039,-0.6539585867948147,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8000.0,92.0,86.95652173913044,5.0,4,4,1,1,1,7,1,1,1.1112458471006121,-1.7923498239289275,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4490.0,44.0,102.04545454545455,4.0,4,5,1,1,1,4,0,1,-0.18162918200172887,-0.6646334149285988,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5350.0,50.0,107.0,3.5,3,0,1,1,1,7,0,1,-1.156178314921358,-0.8321064414185461,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2450.0,32.0,76.5625,4.0,2,2,1,1,1,7,0,1,-2.0053137884702092,-0.731535769600671,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7190.0,60.0,119.83333333333333,4.0,5,5,1,1,1,27,1,1,1.1088098270964812,-0.06994676512367752,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6700.0,60.0,111.66666666666667,4.0,4,5,1,0,1,25,1,1,0.7536338595380987,0.11890897214622331,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4900.0,40.0,122.5,4.0,3,3,2,1,1,5,0,0,-0.18440407104137296,0.4565367625151415,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6690.0,47.0,142.3404255319149,4.0,4,5,2,1,1,5,1,0,1.0066074254996327,0.6398277213558522,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
8189.999999999999,70.0,116.99999999999999,4.0,4,5,1,1,1,7,1,1,1.0100811460114267,-0.8885578035324876,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
6700.0,56.0,119.64285714285714,4.2,4,0,1,1,1,3,0,1,-0.4970337658170902,-0.9554954140128105,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6950.0,40.0,173.75,4.0,3,4,1,1,1,7,0,1,-0.09006132023967946,0.47389481152710766,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3000.0,40.0,75.0,4.0,2,0,1,0,1,20,0,1,-1.9838831283822966,-0.2937656388601494,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5800.0,50.7,114.39842209072978,4.1,3,2,1,0,1,7,0,1,-0.5832060922429305,-0.32955324340113096,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5650.0,66.0,85.60606060606061,4.0,4,3,1,1,1,4,0,1,-0.0036998968753952205,-1.431948843356086,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5850.0,70.0,83.57142857142857,4.8,3,0,1,0,1,5,0,1,-0.7042505229225986,-1.3016312109227877,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3000.0,36.0,83.33333333333333,4.0,2,0,1,0,1,20,0,1,-2.0338822640359977,-0.1008240059379118,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7000.0,62.0,112.90322580645162,4.7,4,4,1,1,1,7,0,1,0.450071220047488,-0.8365679841776521,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7300.0,40.0,182.5,4.0,3,4,1,0,1,9,0,1,0.08427398695399296,0.9693877512080563,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3300.0,43.0,76.74418604651163,3.8,3,2,1,1,1,3,0,1,-1.374891845037151,-1.123734432225975,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4100.0,44.0,93.18181818181819,4.0,3,2,1,1,1,7,0,1,-1.1390080615124336,-0.7965374181038501,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
14500.0,74.0,195.94594594594594,4.0,6,0,1,0,1,25,1,1,2.248022208704393,0.6331692128054213,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
4580.0,50.0,91.6,3.5,2,2,1,1,1,23,0,1,-1.1369709260356577,-0.3875394853383071,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
1750.0,36.0,48.611111111111114,4.0,1,0,2,1,1,7,0,0,-2.204311389067383,-0.4554442644458751,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8600.0,44.0,195.45454545454547,4.45,4,4,1,1,1,23,1,1,0.7553354754418573,1.1417069521869976,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
1800.0,12.0,150.0,3.0,1,0,1,1,1,9,0,1,-2.9398243018108556,0.6647764886714644,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4800.0,37.0,129.72972972972974,4.0,2,0,1,1,1,7,0,1,-1.7295670511873436,-0.21803814216352432,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3790.0,22.0,172.27272727272728,3.05,2,2,1,1,1,9,0,1,-1.6496605110289606,0.8199575286459926,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,66.0,113.63636363636364,4.0,3,0,2,0,1,21,0,0,0.3323936589455534,0.47928344840223613,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6890.0,60.0,114.83333333333333,4.0,2,0,1,1,1,7,0,1,-0.9842211832262368,-0.8792133237073043,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6700.0,65.0,103.07692307692308,4.0,5,5,1,1,1,5,1,1,0.9087785284971647,-1.0882105139190266,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5500.0,70.0,78.57142857142857,4.45,2,2,1,1,1,4,0,1,-0.7772862822490817,-1.564516005495326,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4500.0,50.0,90.0,4.0,2,2,1,0,1,9,0,1,-1.184137815168736,-0.5348921726772778,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5500.0,55.3,99.45750452079567,41.0,4,4,1,1,1,9,0,0,0.06321302990952488,-0.8774116330381299,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7500.0,61.0,122.95081967213115,4.0,5,0,1,1,1,27,0,1,0.22302094400549158,-0.3045773247506513,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8700.0,48.0,181.25,3.5,4,5,1,1,1,20,1,1,0.9742714442745863,0.8293177530415097,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5390.0,45.0,119.77777777777777,4.0,3,3,1,1,1,5,0,1,-0.6382357399807685,-0.4686511367986432,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
10700.0,52.2,204.98084291187737,4.48,2,0,2,1,1,23,1,0,0.5370888788451327,1.7872941969508422,Phân khúc Cao cấp (Diện tích lớn/Mặt tiền)
5900.0,41.8,141.14832535885168,3.7,3,3,1,1,1,5,0,1,-0.5452682648184416,-0.11566585689468702,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8490.0,80.0,106.125,5.0,3,3,1,1,1,7,0,1,0.5266858711233542,-1.2933514720646693,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5430.0,70.0,77.57142857142857,4.0,4,0,2,0,1,7,0,0,0.14802820529704755,-0.5785307101439996,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4000.0,40.0,100.0,4.0,2,2,1,1,1,5,0,1,-1.5299259536285934,-0.6391663878158486,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4700.0,42.0,111.9047619047619,4.2,2,0,1,1,1,7,0,1,-1.7076429459149123,-0.5588346138962542,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7300.0,54.0,135.1851851851852,4.0,1,1,1,1,1,25,0,1,-0.9455677278082683,0.1808194293718018,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
6050.0,34.0,177.94117647058823,3.2,2,2,2,1,1,25,0,0,-0.2810481531506079,1.9491155849798143,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8189.999999999999,59.0,138.81355932203388,4.0,4,0,1,1,1,4,0,1,-0.11992876572079679,-0.7238249295137604,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
4900.0,35.0,140.0,3.2,2,2,1,1,1,9,0,1,-1.3171881999537087,0.12710574731825072,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5960.0,68.0,87.6470588235294,4.0,3,0,1,1,1,7,0,1,-0.7697952218006994,-1.4565976745316023,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
7800.0,56.0,139.28571428571428,4.0,4,0,1,1,1,4,0,1,-0.24162668279996813,-0.6576334967421372,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5500.0,32.0,171.875,3.2,3,3,1,1,1,4,0,1,-0.7093437574329476,0.46279266437092736,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
8500.0,60.0,141.66666666666666,4.0,3,0,1,1,1,27,0,1,-0.17712821165703757,0.06486835486997179,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
5000.0,30.0,166.66666666666666,3.0,3,3,1,1,1,5,0,1,-0.8415015237303555,0.4640209555333712,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
2970.0,18.0,165.0,4.0,3,2,1,1,1,4,0,1,-1.6188378984339977,0.5953789001991638,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
3490.0,40.0,87.25,4.0,2,0,1,1,1,7,0,1,-2.0291334981099323,-0.8512138106159544,Phân khúc Phổ thông (Nhà hẻm/Giá rẻ)
